date,sunset,season,year,week,radar,sunset_timestamp,closest_file
2013-09-06,2013-09-07 04:39:24,fall,2013,36,KRIW,1378528764,KRIW20130907_043955_V06.gz
2013-09-07,2013-09-08 04:37:38,fall,2013,36,KRIW,1378615058,KRIW20130908_043601_V06.gz
2013-09-08,2013-09-09 04:35:51,fall,2013,36,KRIW,1378701351,KRIW20130909_043456_V06.gz
2013-09-09,2013-09-10 04:34:05,fall,2013,36,KRIW,1378787645,KRIW20130910_043429_V06.gz
2013-09-10,2013-09-11 04:32:17,fall,2013,37,KRIW,1378873937,KRIW20130911_043110_V06.gz
2013-09-11,2013-09-12 04:30:30,fall,2013,37,KRIW,1378960230,KRIW20130912_043218_V06.gz
2013-09-12,2013-09-13 04:28:42,fall,2013,37,KRIW,1379046522,KRIW20130913_042953_V06.gz
2013-09-13,2013-09-14 04:26:55,fall,2013,37,KRIW,1379132815,KRIW20130914_042755_V06.gz
2013-09-14,2013-09-15 04:25:07,fall,2013,37,KRIW,1379219107,KRIW20130915_042252_V06.gz
2013-09-15,2013-09-16 04:23:19,fall,2013,37,KRIW,1379305399,KRIW20130916_042607_V06.gz
2013-09-16,2013-09-17 04:21:30,fall,2013,37,KRIW,1379391690,KRIW20130917_042008_V06.gz
2013-09-17,2013-09-18 04:19:42,fall,2013,38,KRIW,1379477982,KRIW20130918_042120_V06.gz
2013-09-18,2013-09-19 04:17:54,fall,2013,38,KRIW,1379564274,KRIW20130919_041951_V06.gz
2013-09-19,2013-09-20 04:16:05,fall,2013,38,KRIW,1379650565,KRIW20130920_041724_V06.gz
2013-09-20,2013-09-21 04:14:17,fall,2013,38,KRIW,1379736857,KRIW20130921_041338_V06.gz
2013-09-21,2013-09-22 04:12:28,fall,2013,38,KRIW,1379823148,KRIW20130922_041718_V06.gz
2013-09-22,2013-09-23 04:10:40,fall,2013,38,KRIW,1379909440,KRIW20130923_041254_V06.gz
2013-09-23,2013-09-24 04:08:52,fall,2013,38,KRIW,1379995732,KRIW20130924_041223_V06.gz
2013-09-24,2013-09-25 04:07:04,fall,2013,39,KRIW,1380082024,KRIW20130925_040711_V06.gz
2013-09-25,2013-09-26 04:05:16,fall,2013,39,KRIW,1380168316,KRIW20130926_040646_V06.gz
2013-09-26,2013-09-27 04:03:28,fall,2013,39,KRIW,1380254608,KRIW20130927_040515_V06.gz
2013-09-27,2013-09-28 04:01:41,fall,2013,39,KRIW,1380340901,KRIW20130928_040129_V06.gz
2013-09-28,2013-09-29 03:59:53,fall,2013,39,KRIW,1380427193,KRIW20130929_035931_V06.gz
2013-09-29,2013-09-30 03:58:06,fall,2013,39,KRIW,1380513486,KRIW20130930_035514_V06.gz
2013-09-30,2013-10-01 03:56:20,fall,2013,39,KRIW,1380599780,KRIW20131001_035642_V06.gz
2013-10-01,2013-10-02 03:54:33,fall,2013,40,KRIW,1380686073,KRIW20131002_035031_V06.gz
2013-10-02,2013-10-03 03:52:47,fall,2013,40,KRIW,1380772367,KRIW20131003_035104_V06.gz
2013-10-03,2013-10-04 03:51:01,fall,2013,40,KRIW,1380858661,KRIW20131004_034948_V06.gz
2013-10-04,2013-10-05 03:49:16,fall,2013,40,KRIW,1380944956,KRIW20131005_035303_V06.gz
2013-10-05,2013-10-06 03:47:32,fall,2013,40,KRIW,1381031252,KRIW20131006_035127_V06.gz
2013-10-06,2013-10-07 03:45:47,fall,2013,40,KRIW,1381117547,KRIW20131007_034710_V06.gz
2013-10-07,2013-10-08 03:44:04,fall,2013,40,KRIW,1381203844,KRIW20131008_034054_V06.gz
2013-10-08,2013-10-09 03:42:20,fall,2013,41,KRIW,1381290140,KRIW20131009_034042_V06.gz
2013-10-09,2013-10-10 03:40:38,fall,2013,41,KRIW,1381376438,KRIW20131010_034147_V06.gz
2013-10-10,2013-10-11 03:38:56,fall,2013,41,KRIW,1381462736,KRIW20131011_033725_V06.gz
2013-10-11,2013-10-12 03:37:15,fall,2013,41,KRIW,1381549035,KRIW20131012_033943_V06.gz
2013-10-12,2013-10-13 03:35:34,fall,2013,41,KRIW,1381635334,KRIW20131013_033620_V06.gz
2013-10-13,2013-10-14 03:33:54,fall,2013,41,KRIW,1381721634,KRIW20131014_033349_V06.gz
2013-10-14,2013-10-15 03:32:15,fall,2013,41,KRIW,1381807935,KRIW20131015_033418_V06.gz
2013-10-15,2013-10-16 03:30:37,fall,2013,42,KRIW,1381894237,KRIW20131016_033152_V06.gz
2013-10-16,2013-10-17 03:28:59,fall,2013,42,KRIW,1381980539,KRIW20131017_032637_V06.gz
2013-10-17,2013-10-18 03:27:23,fall,2013,42,KRIW,1382066843,KRIW20131018_033204_V06.gz
2013-10-18,2013-10-19 03:25:47,fall,2013,42,KRIW,1382153147,KRIW20131019_032936_V06.gz
2013-10-19,2013-10-20 03:24:12,fall,2013,42,KRIW,1382239452,KRIW20131020_032300_V06.gz
2013-10-20,2013-10-21 03:22:39,fall,2013,42,KRIW,1382325759,KRIW20131021_031025_V06.gz
2013-10-21,2013-10-22 03:21:06,fall,2013,42,KRIW,1382412066,KRIW20131022_032314_V06.gz
2013-10-22,2013-10-23 03:19:34,fall,2013,43,KRIW,1382498374,KRIW20131023_032422_V06.gz
2013-10-23,2013-10-24 03:18:04,fall,2013,43,KRIW,1382584684,KRIW20131024_031901_V06.gz
2013-10-24,2013-10-25 03:16:34,fall,2013,43,KRIW,1382670994,KRIW20131025_031453_V06.gz
2013-10-25,2013-10-26 03:15:06,fall,2013,43,KRIW,1382757306,KRIW20131026_031545_V06.gz
2013-10-26,2013-10-27 03:13:39,fall,2013,43,KRIW,1382843619,KRIW20131027_031151_V06.gz
2013-10-27,2013-10-28 03:12:13,fall,2013,43,KRIW,1382929933,KRIW20131028_031437_V06.gz
2013-10-28,2013-10-29 03:10:48,fall,2013,43,KRIW,1383016248,KRIW20131029_031044_V06.gz
2013-10-29,2013-10-30 03:09:25,fall,2013,44,KRIW,1383102565,KRIW20131030_030847_V06.gz
2013-10-30,2013-10-31 03:08:03,fall,2013,44,KRIW,1383188883,KRIW20131031_030656_V06.gz
2013-10-31,2013-11-01 03:06:43,fall,2013,44,KRIW,1383275203,KRIW20131101_031125_V06.gz
2013-11-01,2013-11-02 03:05:23,fall,2013,44,KRIW,1383361523,KRIW20131102_030504_V06.gz
2013-11-02,2013-11-03 03:04:06,fall,2013,44,KRIW,1383447846,KRIW20131103_030029_V06.gz
2013-11-03,2013-11-04 03:02:50,fall,2013,44,KRIW,1383534170,KRIW20131104_030210_V06.gz
2013-11-04,2013-11-05 03:01:35,fall,2013,44,KRIW,1383620495,KRIW20131105_025851_V06.gz
2013-11-05,2013-11-06 03:00:22,fall,2013,45,KRIW,1383706822,KRIW20131106_030507_V06.gz
2013-11-06,2013-11-07 02:59:11,fall,2013,45,KRIW,1383793151,KRIW20131107_025938_V06.gz
2013-11-07,2013-11-08 02:58:01,fall,2013,45,KRIW,1383879481,KRIW20131108_030109_V06.gz
2013-11-08,2013-11-09 02:56:53,fall,2013,45,KRIW,1383965813,KRIW20131109_025256_V06.gz
2013-11-09,2013-11-10 02:55:47,fall,2013,45,KRIW,1384052147,KRIW20131110_025523_V06.gz
2013-11-10,2013-11-11 02:54:42,fall,2013,45,KRIW,1384138482,KRIW20131111_025907_V06.gz
2013-11-11,2013-11-12 02:53:40,fall,2013,45,KRIW,1384224820,KRIW20131112_025112_V06.gz
2013-11-12,2013-11-13 02:52:39,fall,2013,46,KRIW,1384311159,KRIW20131113_025652_V06.gz
2013-11-13,2013-11-14 02:51:40,fall,2013,46,KRIW,1384397500,KRIW20131114_025329_V06.gz
2013-11-14,2013-11-15 02:50:43,fall,2013,46,KRIW,1384483843,KRIW20131115_024850_V06.gz
2013-11-15,2013-11-16 02:49:48,fall,2013,46,KRIW,1384570188,KRIW20131116_025251_V06.gz
2013-11-16,2013-11-17 02:48:55,fall,2013,46,KRIW,1384656535,KRIW20131117_024639_V06.gz
2013-11-17,2013-11-18 02:48:04,fall,2013,46,KRIW,1384742884,KRIW20131118_025217_V06.gz
2013-11-18,2013-11-19 02:47:15,fall,2013,46,KRIW,1384829235,KRIW20131119_024534_V06.gz
2013-11-19,2013-11-20 02:46:28,fall,2013,47,KRIW,1384915588,KRIW20131120_024345_V06.gz
2013-11-20,2013-11-21 02:45:44,fall,2013,47,KRIW,1385001944,KRIW20131121_024155_V06.gz
2013-11-21,2013-11-22 02:45:01,fall,2013,47,KRIW,1385088301,KRIW20131122_024423_V06.gz
2013-11-22,2013-11-23 02:44:21,fall,2013,47,KRIW,1385174661,KRIW20131123_024202_V06.gz
2013-11-23,2013-11-24 02:43:43,fall,2013,47,KRIW,1385261023,KRIW20131124_024622_V06.gz
2013-11-24,2013-11-25 02:43:07,fall,2013,47,KRIW,1385347387,KRIW20131125_024048_V06.gz
2013-11-25,2013-11-26 02:42:33,fall,2013,47,KRIW,1385433753,KRIW20131126_023750_V06.gz
2013-11-26,2013-11-27 02:42:02,fall,2013,48,KRIW,1385520122,KRIW20131127_024300_V06.gz
2013-11-27,2013-11-28 02:41:33,fall,2013,48,KRIW,1385606493,KRIW20131128_023736_V06.gz
2013-11-28,2013-11-29 02:41:07,fall,2013,48,KRIW,1385692867,KRIW20131129_024447_V06.gz
2013-11-29,2013-11-30 02:40:42,fall,2013,48,KRIW,1385779242,KRIW20131130_024220_V06.gz
2013-11-30,2013-12-01 02:40:21,fall,2013,48,KRIW,1385865621,
2013-12-01,2013-12-02 02:40:01,fall,2013,48,KRIW,1385952001,
2014-08-15,2014-08-16 05:16:11,fall,2014,33,KRIW,1408166171,KRIW20140816_051934_V06.gz
2014-08-16,2014-08-17 05:14:40,fall,2014,33,KRIW,1408252480,KRIW20140817_051604_V06.gz
2014-08-17,2014-08-18 05:13:09,fall,2014,33,KRIW,1408338789,KRIW20140818_050830_V06.gz
2014-08-18,2014-08-19 05:11:36,fall,2014,33,KRIW,1408425096,KRIW20140819_051149_V06.gz
2014-08-19,2014-08-20 05:10:03,fall,2014,33,KRIW,1408511403,KRIW20140820_051208_V06.gz
2014-08-20,2014-08-21 05:08:29,fall,2014,34,KRIW,1408597709,KRIW20140821_051015_V06.gz
2014-08-21,2014-08-22 05:06:53,fall,2014,34,KRIW,1408684013,KRIW20140822_050728_V06.gz
2014-08-22,2014-08-23 05:05:17,fall,2014,34,KRIW,1408770317,KRIW20140823_050622_V06.gz
2014-08-23,2014-08-24 05:03:40,fall,2014,34,KRIW,1408856620,KRIW20140824_050500_V06.gz
2014-08-24,2014-08-25 05:02:02,fall,2014,34,KRIW,1408942922,KRIW20140825_050116_V06.gz
2014-08-25,2014-08-26 05:00:24,fall,2014,34,KRIW,1409029224,KRIW20140826_045953_V06.gz
2014-08-26,2014-08-27 04:58:44,fall,2014,34,KRIW,1409115524,KRIW20140827_050048_V06.gz
2014-08-27,2014-08-28 04:57:04,fall,2014,35,KRIW,1409201824,KRIW20140828_045734_V06.gz
2014-08-28,2014-08-29 04:55:23,fall,2014,35,KRIW,1409288123,KRIW20140829_045323_V06.gz
2014-08-29,2014-08-30 04:53:42,fall,2014,35,KRIW,1409374422,KRIW20140830_045400_V06.gz
2014-08-30,2014-08-31 04:52:00,fall,2014,35,KRIW,1409460720,KRIW20140831_045339_V06.gz
2014-08-31,2014-09-01 04:50:17,fall,2014,35,KRIW,1409547017,KRIW20140901_044842_V06.gz
2014-09-01,2014-09-02 04:48:34,fall,2014,35,KRIW,1409633314,KRIW20140902_044959_V06.gz
2014-09-02,2014-09-03 04:46:50,fall,2014,35,KRIW,1409719610,KRIW20140903_044635_V06.gz
2014-09-03,2014-09-04 04:45:05,fall,2014,36,KRIW,1409805905,KRIW20140904_044614_V06.gz
2014-09-04,2014-09-05 04:43:21,fall,2014,36,KRIW,1409892201,KRIW20140905_044458_V06.gz
2014-09-05,2014-09-06 04:41:35,fall,2014,36,KRIW,1409978495,KRIW20140906_044034_V06.gz
2014-09-06,2014-09-07 04:39:50,fall,2014,36,KRIW,1410064790,KRIW20140907_043841_V06.gz
2014-09-07,2014-09-08 04:38:04,fall,2014,36,KRIW,1410151084,KRIW20140908_043901_V06.gz
2014-09-08,2014-09-09 04:36:17,fall,2014,36,KRIW,1410237377,KRIW20140909_043744_V06.gz
2014-09-09,2014-09-10 04:34:31,fall,2014,36,KRIW,1410323671,KRIW20140910_043510_V06.gz
2014-09-10,2014-09-11 04:32:44,fall,2014,37,KRIW,1410409964,KRIW20140911_043416_V06.gz
2014-09-11,2014-09-12 04:30:56,fall,2014,37,KRIW,1410496256,KRIW20140912_043345_V06.gz
2014-09-12,2014-09-13 04:29:09,fall,2014,37,KRIW,1410582549,KRIW20140913_043153_V06.gz
2014-09-13,2014-09-14 04:27:21,fall,2014,37,KRIW,1410668841,KRIW20140914_042957_V06.gz
2014-09-14,2014-09-15 04:25:33,fall,2014,37,KRIW,1410755133,KRIW20140915_042738_V06.gz
2014-09-15,2014-09-16 04:23:45,fall,2014,37,KRIW,1410841425,KRIW20140916_042314_V06.gz
2014-09-16,2014-09-17 04:21:57,fall,2014,37,KRIW,1410927717,KRIW20140917_042224_V06.gz
2014-09-17,2014-09-18 04:20:08,fall,2014,38,KRIW,1411014008,KRIW20140918_041957_V06.gz
2014-09-18,2014-09-19 04:18:20,fall,2014,38,KRIW,1411100300,KRIW20140919_041718_V06.gz
2014-09-19,2014-09-20 04:16:32,fall,2014,38,KRIW,1411186592,KRIW20140920_041906_V06.gz
2014-09-20,2014-09-21 04:14:43,fall,2014,38,KRIW,1411272883,KRIW20140921_041648_V06.gz
2014-09-21,2014-09-22 04:12:55,fall,2014,38,KRIW,1411359175,KRIW20140922_041256_V06.gz
2014-09-22,2014-09-23 04:11:07,fall,2014,38,KRIW,1411445467,KRIW20140923_041227_V06.gz
2014-09-23,2014-09-24 04:09:18,fall,2014,38,KRIW,1411531758,KRIW20140924_040807_V06.gz
2014-09-24,2014-09-25 04:07:30,fall,2014,39,KRIW,1411618050,KRIW20140925_040321_V06.gz
2014-09-25,2014-09-26 04:05:42,fall,2014,39,KRIW,1411704342,KRIW20140926_040849_V06.gz
2014-09-26,2014-09-27 04:03:54,fall,2014,39,KRIW,1411790634,KRIW20140927_040520_V06.gz
2014-09-27,2014-09-28 04:02:07,fall,2014,39,KRIW,1411876927,KRIW20140928_040300_V06.gz
2014-09-28,2014-09-29 04:00:19,fall,2014,39,KRIW,1411963219,KRIW20140929_040149_V06.gz
2014-09-29,2014-09-30 03:58:32,fall,2014,39,KRIW,1412049512,KRIW20140930_035658_V06.gz
2014-09-30,2014-10-01 03:56:46,fall,2014,39,KRIW,1412135806,KRIW20141001_035800_V06.gz
2014-10-01,2014-10-02 03:54:59,fall,2014,40,KRIW,1412222099,KRIW20141002_035748_V06.gz
2014-10-02,2014-10-03 03:53:13,fall,2014,40,KRIW,1412308393,KRIW20141003_035520_V06.gz
2014-10-03,2014-10-04 03:51:27,fall,2014,40,KRIW,1412394687,KRIW20141004_034717_V06.gz
2014-10-04,2014-10-05 03:49:42,fall,2014,40,KRIW,1412480982,KRIW20141005_035426_V06.gz
2014-10-05,2014-10-06 03:47:57,fall,2014,40,KRIW,1412567277,KRIW20141006_035151_V06.gz
2014-10-06,2014-10-07 03:46:13,fall,2014,40,KRIW,1412653573,KRIW20141007_034930_V06.gz
2014-10-07,2014-10-08 03:44:29,fall,2014,40,KRIW,1412739869,KRIW20141008_034703_V06.gz
2014-10-08,2014-10-09 03:42:46,fall,2014,41,KRIW,1412826166,KRIW20141009_034432_V06.gz
2014-10-09,2014-10-10 03:41:03,fall,2014,41,KRIW,1412912463,KRIW20141010_033748_V06.gz
2014-10-10,2014-10-11 03:39:21,fall,2014,41,KRIW,1412998761,KRIW20141011_033520_V06.gz
2014-10-11,2014-10-12 03:37:39,fall,2014,41,KRIW,1413085059,KRIW20141012_034203_V06.gz
2014-10-12,2014-10-13 03:35:59,fall,2014,41,KRIW,1413171359,KRIW20141013_033553_V06.gz
2014-10-13,2014-10-14 03:34:18,fall,2014,41,KRIW,1413257658,KRIW20141014_032937_V06.gz
2014-10-14,2014-10-15 03:32:39,fall,2014,41,KRIW,1413343959,KRIW20141015_033719_V06.gz
2014-10-15,2014-10-16 03:31:01,fall,2014,42,KRIW,1413430261,KRIW20141016_033049_V06.gz
2014-10-16,2014-10-17 03:29:23,fall,2014,42,KRIW,1413516563,KRIW20141017_033323_V06.gz
2014-10-17,2014-10-18 03:27:46,fall,2014,42,KRIW,1413602866,KRIW20141018_032619_V06.gz
2014-10-18,2014-10-19 03:26:10,fall,2014,42,KRIW,1413689170,KRIW20141019_032816_V06.gz
2014-10-19,2014-10-20 03:24:35,fall,2014,42,KRIW,1413775475,KRIW20141020_031956_V06.gz
2014-10-20,2014-10-21 03:23:01,fall,2014,42,KRIW,1413861781,KRIW20141021_032126_V06.gz
2014-10-21,2014-10-22 03:21:28,fall,2014,42,KRIW,1413948088,KRIW20141022_032210_V06.gz
2014-10-22,2014-10-23 03:19:56,fall,2014,43,KRIW,1414034396,KRIW20141023_031513_V06.gz
2014-10-23,2014-10-24 03:18:26,fall,2014,43,KRIW,1414120706,KRIW20141024_031735_V06.gz
2014-10-24,2014-10-25 03:16:56,fall,2014,43,KRIW,1414207016,KRIW20141025_031723_V06.gz
2014-10-25,2014-10-26 03:15:27,fall,2014,43,KRIW,1414293327,KRIW20141026_031846_V06.gz
2014-10-26,2014-10-27 03:14:00,fall,2014,43,KRIW,1414379640,KRIW20141027_031412_V06.gz
2014-10-27,2014-10-28 03:12:34,fall,2014,43,KRIW,1414465954,KRIW20141028_030803_V06.gz
2014-10-28,2014-10-29 03:11:09,fall,2014,43,KRIW,1414552269,KRIW20141029_031153_V06.gz
2014-10-29,2014-10-30 03:09:45,fall,2014,44,KRIW,1414638585,KRIW20141030_031422_V06.gz
2014-10-30,2014-10-31 03:08:23,fall,2014,44,KRIW,1414724903,KRIW20141031_030626_V06.gz
2014-10-31,2014-11-01 03:07:02,fall,2014,44,KRIW,1414811222,KRIW20141101_030812_V06.gz
2014-11-01,2014-11-02 03:05:43,fall,2014,44,KRIW,1414897543,KRIW20141102_030413_V06.gz
2014-11-02,2014-11-03 03:04:25,fall,2014,44,KRIW,1414983865,KRIW20141103_030356_V06.gz
2014-11-03,2014-11-04 03:03:08,fall,2014,44,KRIW,1415070188,KRIW20141104_030725_V06.gz
2014-11-04,2014-11-05 03:01:53,fall,2014,44,KRIW,1415156513,KRIW20141105_030051_V06.gz
2014-11-05,2014-11-06 03:00:40,fall,2014,45,KRIW,1415242840,KRIW20141106_030316_V06.gz
2014-11-06,2014-11-07 02:59:28,fall,2014,45,KRIW,1415329168,KRIW20141107_025518_V06.gz
2014-11-07,2014-11-08 02:58:18,fall,2014,45,KRIW,1415415498,KRIW20141108_025547_V06.gz
2014-11-08,2014-11-09 02:57:10,fall,2014,45,KRIW,1415501830,KRIW20141109_025739_V06.gz
2014-11-09,2014-11-10 02:56:03,fall,2014,45,KRIW,1415588163,KRIW20141110_025603_V06.gz
2014-11-10,2014-11-11 02:54:58,fall,2014,45,KRIW,1415674498,KRIW20141111_025041_V06.gz
2014-11-11,2014-11-12 02:53:55,fall,2014,45,KRIW,1415760835,KRIW20141112_025049_V06.gz
2014-11-12,2014-11-13 02:52:54,fall,2014,46,KRIW,1415847174,
2014-11-13,2014-11-14 02:51:54,fall,2014,46,KRIW,1415933514,KRIW20141114_025554_V06.gz
2014-11-14,2014-11-15 02:50:57,fall,2014,46,KRIW,1416019857,KRIW20141115_024713_V06.gz
2014-11-15,2014-11-16 02:50:01,fall,2014,46,KRIW,1416106201,KRIW20141116_024715_V06.gz
2014-11-16,2014-11-17 02:49:08,fall,2014,46,KRIW,1416192548,KRIW20141117_024845_V06.gz
2014-11-17,2014-11-18 02:48:17,fall,2014,46,KRIW,1416278897,KRIW20141118_024754_V06.gz
2014-11-18,2014-11-19 02:47:27,fall,2014,46,KRIW,1416365247,KRIW20141119_024425_V06.gz
2014-11-19,2014-11-20 02:46:40,fall,2014,47,KRIW,1416451600,KRIW20141120_025059_V06.gz
2014-11-20,2014-11-21 02:45:55,fall,2014,47,KRIW,1416537955,KRIW20141121_024717_V06.gz
2014-11-21,2014-11-22 02:45:11,fall,2014,47,KRIW,1416624311,KRIW20141122_024030_V06.gz
2014-11-22,2014-11-23 02:44:31,fall,2014,47,KRIW,1416710671,KRIW20141123_024605_V06.gz
2014-11-23,2014-11-24 02:43:52,fall,2014,47,KRIW,1416797032,KRIW20141124_024725_V06.gz
2014-11-24,2014-11-25 02:43:16,fall,2014,47,KRIW,1416883396,KRIW20141125_024411_V06.gz
2014-11-25,2014-11-26 02:42:41,fall,2014,47,KRIW,1416969761,KRIW20141126_024019_V06.gz
2014-11-26,2014-11-27 02:42:10,fall,2014,48,KRIW,1417056130,KRIW20141127_023818_V06.gz
2014-11-27,2014-11-28 02:41:40,fall,2014,48,KRIW,1417142500,KRIW20141128_024138_V06.gz
2014-11-28,2014-11-29 02:41:13,fall,2014,48,KRIW,1417228873,KRIW20141129_024253_V06.gz
2014-11-29,2014-11-30 02:40:48,fall,2014,48,KRIW,1417315248,KRIW20141130_024416_V06.gz
2014-11-30,2014-12-01 02:40:26,fall,2014,48,KRIW,1417401626,
2014-12-01,2014-12-02 02:40:06,fall,2014,48,KRIW,1417488006,
2015-08-15,2015-08-16 05:16:33,fall,2015,33,KRIW,1439702193,KRIW20150816_051550_V06.gz
2015-08-16,2015-08-17 05:15:02,fall,2015,33,KRIW,1439788502,KRIW20150817_051359_V06.gz
2015-08-17,2015-08-18 05:13:31,fall,2015,33,KRIW,1439874811,KRIW20150818_051351_V06.gz
2015-08-18,2015-08-19 05:11:59,fall,2015,33,KRIW,1439961119,KRIW20150819_051336_V06.gz
2015-08-19,2015-08-20 05:10:26,fall,2015,33,KRIW,1440047426,KRIW20150820_051226_V06.gz
2015-08-20,2015-08-21 05:08:52,fall,2015,34,KRIW,1440133732,KRIW20150821_050852_V06.gz
2015-08-21,2015-08-22 05:07:17,fall,2015,34,KRIW,1440220037,KRIW20150822_050555_V06.gz
2015-08-22,2015-08-23 05:05:41,fall,2015,34,KRIW,1440306341,KRIW20150823_050406_V06.gz
2015-08-23,2015-08-24 05:04:04,fall,2015,34,KRIW,1440392644,KRIW20150824_050448_V06.gz
2015-08-24,2015-08-25 05:02:26,fall,2015,34,KRIW,1440478946,KRIW20150825_050314_V06.gz
2015-08-25,2015-08-26 05:00:48,fall,2015,34,KRIW,1440565248,KRIW20150826_045955_V06.gz
2015-08-26,2015-08-27 04:59:08,fall,2015,34,KRIW,1440651548,KRIW20150827_050111_V06.gz
2015-08-27,2015-08-28 04:57:29,fall,2015,35,KRIW,1440737849,KRIW20150828_045643_V06.gz
2015-08-28,2015-08-29 04:55:48,fall,2015,35,KRIW,1440824148,KRIW20150829_045938_V06.gz
2015-08-29,2015-08-30 04:54:07,fall,2015,35,KRIW,1440910447,KRIW20150830_045711_V06.gz
2015-08-30,2015-08-31 04:52:25,fall,2015,35,KRIW,1440996745,KRIW20150831_045337_V06.gz
2015-08-31,2015-09-01 04:50:42,fall,2015,35,KRIW,1441083042,KRIW20150901_044912_V06.gz
2015-09-01,2015-09-02 04:48:59,fall,2015,35,KRIW,1441169339,KRIW20150902_044828_V06.gz
2015-09-02,2015-09-03 04:47:15,fall,2015,35,KRIW,1441255635,KRIW20150903_044922_V06.gz
2015-09-03,2015-09-04 04:45:31,fall,2015,36,KRIW,1441341931,KRIW20150904_044513_V06.gz
2015-09-04,2015-09-05 04:43:46,fall,2015,36,KRIW,1441428226,KRIW20150905_044211_V06.gz
2015-09-05,2015-09-06 04:42:01,fall,2015,36,KRIW,1441514521,KRIW20150906_044208_V06.gz
2015-09-06,2015-09-07 04:40:16,fall,2015,36,KRIW,1441600816,KRIW20150907_043806_V06.gz
2015-09-07,2015-09-08 04:38:30,fall,2015,36,KRIW,1441687110,KRIW20150908_043750_V06.gz
2015-09-08,2015-09-09 04:36:43,fall,2015,36,KRIW,1441773403,KRIW20150909_043744_V06.gz
2015-09-09,2015-09-10 04:34:57,fall,2015,36,KRIW,1441859697,KRIW20150910_043650_V06.gz
2015-09-10,2015-09-11 04:33:10,fall,2015,37,KRIW,1441945990,KRIW20150911_043546_V06.gz
2015-09-11,2015-09-12 04:31:22,fall,2015,37,KRIW,1442032282,KRIW20150912_043503_V06.gz
2015-09-12,2015-09-13 04:29:35,fall,2015,37,KRIW,1442118575,KRIW20150913_043358_V06.gz
2015-09-13,2015-09-14 04:27:47,fall,2015,37,KRIW,1442204867,KRIW20150914_042635_V06.gz
2015-09-14,2015-09-15 04:25:59,fall,2015,37,KRIW,1442291159,KRIW20150915_042444_V06.gz
2015-09-15,2015-09-16 04:24:11,fall,2015,37,KRIW,1442377451,KRIW20150916_042403_V06.gz
2015-09-16,2015-09-17 04:22:23,fall,2015,37,KRIW,1442463743,KRIW20150917_042122_V06.gz
2015-09-17,2015-09-18 04:20:35,fall,2015,38,KRIW,1442550035,KRIW20150918_042020_V06.gz
2015-09-18,2015-09-19 04:18:46,fall,2015,38,KRIW,1442636326,KRIW20150919_042100_V06.gz
2015-09-19,2015-09-20 04:16:58,fall,2015,38,KRIW,1442722618,KRIW20150920_041220_V06.gz
2015-09-20,2015-09-21 04:15:10,fall,2015,38,KRIW,1442808910,KRIW20150921_041229_V06.gz
2015-09-21,2015-09-22 04:13:21,fall,2015,38,KRIW,1442895201,KRIW20150922_041146_V06.gz
2015-09-22,2015-09-23 04:11:33,fall,2015,38,KRIW,1442981493,KRIW20150923_041422_V06.gz
2015-09-23,2015-09-24 04:09:45,fall,2015,38,KRIW,1443067785,KRIW20150924_041231_V06.gz
2015-09-24,2015-09-25 04:07:56,fall,2015,39,KRIW,1443154076,KRIW20150925_041013_V06.gz
2015-09-25,2015-09-26 04:06:08,fall,2015,39,KRIW,1443240368,KRIW20150926_040937_V06.gz
2015-09-26,2015-09-27 04:04:21,fall,2015,39,KRIW,1443326661,KRIW20150927_040659_V06.gz
2015-09-27,2015-09-28 04:02:33,fall,2015,39,KRIW,1443412953,KRIW20150928_040110_V06.gz
2015-09-28,2015-09-29 04:00:46,fall,2015,39,KRIW,1443499246,KRIW20150929_040229_V06.gz
2015-09-29,2015-09-30 03:58:58,fall,2015,39,KRIW,1443585538,KRIW20150930_035947_V06.gz
2015-09-30,2015-10-01 03:57:12,fall,2015,39,KRIW,1443671832,KRIW20151001_035801_V06.gz
2015-10-01,2015-10-02 03:55:25,fall,2015,40,KRIW,1443758125,KRIW20151002_035553_V06.gz
2015-10-02,2015-10-03 03:53:39,fall,2015,40,KRIW,1443844419,KRIW20151003_035427_V06.gz
2015-10-03,2015-10-04 03:51:53,fall,2015,40,KRIW,1443930713,KRIW20151004_034929_V06.gz
2015-10-04,2015-10-05 03:50:08,fall,2015,40,KRIW,1444017008,KRIW20151005_034543_V06.gz
2015-10-05,2015-10-06 03:48:23,fall,2015,40,KRIW,1444103303,KRIW20151006_034738_V06.gz
2015-10-06,2015-10-07 03:46:38,fall,2015,40,KRIW,1444189598,KRIW20151007_034753_V06.gz
2015-10-07,2015-10-08 03:44:54,fall,2015,40,KRIW,1444275894,KRIW20151008_034747_V06.gz
2015-10-08,2015-10-09 03:43:11,fall,2015,41,KRIW,1444362191,KRIW20151009_034724_V06.gz
2015-10-09,2015-10-10 03:41:28,fall,2015,41,KRIW,1444448488,KRIW20151010_033823_V06.gz
2015-10-10,2015-10-11 03:39:46,fall,2015,41,KRIW,1444534786,KRIW20151011_033811_V06.gz
2015-10-11,2015-10-12 03:38:04,fall,2015,41,KRIW,1444621084,KRIW20151012_033633_V06.gz
2015-10-12,2015-10-13 03:36:23,fall,2015,41,KRIW,1444707383,KRIW20151013_033446_V06.gz
